"","profile_ID","ID","old_number","First_Author","Year_of_publication","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Tree_Row_Stock_t_ha","Tree_Row_SE_t_ha","Alley_Stock_t_ha","Alley_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","Tree_Row_Control_Stock_t_ha","Tree_Row_Control_SE_t_ha","Alley_Control_Stock_t_ha","Alley_Control_SE_t_ha","SOC_Storage_rate_t_ha_yr","SOC_Storage_rate_SE_t_ha_yr","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent","dataset_stocks_delta","dataset_stocks_delta_ratio","dataset_stocks_delta","dataset_stocks_delta_ratio"
"905","210",905,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",5,"15-20",15,20,17.5,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,9.53810623556582,NA,NA,NA,NA,NA,"natural fallow",10.5080831408775,NA,NA,NA,NA,NA,NA,NA,1,1,-0.969976905311681,-9.23076923076839,-0.969976905311681,-9.23076923076839,-0.969976905311681,-9.23076923076839
"906","210",906,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",5,"20-25",20,25,22.5,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,9.05311778290993,NA,NA,NA,NA,NA,"natural fallow",10.9930715935334,NA,NA,NA,NA,NA,NA,NA,1,1,-1.93995381062347,-17.6470588235288,-1.93995381062347,-17.6470588235288,-1.93995381062347,-17.6470588235288
"907","210",907,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",15,"25-40",25,40,32.5,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,24.8960739030023,NA,NA,NA,NA,NA,"natural fallow",32.4942263279445,NA,NA,NA,NA,NA,NA,NA,1,1,-7.5981524249422,-23.3830845771143,-7.5981524249422,-23.3830845771143,-7.5981524249422,-23.3830845771143
"908","210",908,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",20,"40-60",40,60,50,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,24.5727482678983,NA,NA,NA,NA,NA,"natural fallow",34.4341801385681,NA,NA,NA,NA,NA,NA,NA,1,1,-9.8614318706698,-28.6384976525823,-9.8614318706698,-28.6384976525823,-9.8614318706698,-28.6384976525823
"909","210",909,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",40,"60-100",60,100,80,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,26.3510392609699,NA,NA,NA,NA,NA,"natural fallow",35.5658198614318,NA,NA,NA,NA,NA,NA,NA,1,1,-9.2147806004619,-25.909090909091,-9.2147806004619,-25.909090909091,-9.2147806004619,-25.909090909091
"910","210",910,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",50,"100-150",100,150,125,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,19.5612009237875,NA,NA,NA,NA,NA,"natural fallow",29.5842956120092,NA,NA,NA,NA,NA,NA,NA,1,1,-10.0230946882217,-33.879781420765,-10.0230946882217,-33.879781420765,-10.0230946882217,-33.879781420765
"911","210",911,1096,"kaonga","2009","Msekera","Zambia","Africa",13.65,-32.57,1030,900,22.5,"Cwa","Ustic Rhodustalf","Acrisol",610,130,260,"loamy sandy","5.3",50,"150-200",150,200,175,"Coppicing improved fallow: miombo woodland","multistrata",NA,NA,"maize","Miombo woodland","shrubland","synchronic",10,4.364896073903,NA,NA,NA,NA,NA,"natural fallow",54.4803695150115,NA,NA,NA,NA,NA,NA,NA,1,1,-50.1154734411085,-91.9881305637982,-50.1154734411085,-91.9881305637982,-50.1154734411085,-91.9881305637982
"912","45",912,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,5.90038314176245,NA,NA,NA,NA,NA,"natural fallow",4.37652385928248,NA,NA,NA,NA,NA,NA,NA,1,1,1.52385928247997,34.8189415041782,1.52385928247997,34.8189415041782,1.52385928247997,34.8189415041782
"913","45",913,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,5.74799721351445,NA,NA,NA,NA,NA,"natural fallow",4.22413793103448,NA,NA,NA,NA,NA,NA,NA,1,1,1.52385928247997,36.075036075036,1.52385928247997,36.075036075036,1.52385928247997,36.075036075036
"914","45",914,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,3.53840125391849,NA,NA,NA,NA,NA,"natural fallow",5.13845350052246,NA,NA,NA,NA,NA,NA,NA,1,1,-1.60005224660397,-31.1387900355872,-1.60005224660397,-31.1387900355872,-1.60005224660397,-31.1387900355872
"915","45",915,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,3.0050505050505,NA,NA,NA,NA,NA,"natural fallow",5.59561128526645,NA,NA,NA,NA,NA,NA,NA,1,1,-2.59056078021595,-46.2962962962963,-2.59056078021595,-46.2962962962963,-2.59056078021595,-46.2962962962963
"916","45",916,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,2.8526645768025,NA,NA,NA,NA,NA,"natural fallow",3.1574364332985,NA,NA,NA,NA,NA,NA,NA,1,1,-0.304771856496,-9.65250965250984,-0.304771856496,-9.65250965250984,-0.304771856496,-9.65250965250984
"917","45",917,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,4.98606757227447,NA,NA,NA,NA,NA,"natural fallow",9.10048763497039,NA,NA,NA,NA,NA,NA,NA,1,1,-4.11442006269592,-45.2109845947756,-4.11442006269592,-45.2109845947756,-4.11442006269592,-45.2109845947756
"918","45",918,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",20,"40-60",40,60,50,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,3.84317311041449,NA,NA,NA,NA,NA,"natural fallow",9.48145245559039,NA,NA,NA,NA,NA,NA,NA,1,1,-5.6382793451759,-59.4664095146255,-5.6382793451759,-59.4664095146255,-5.6382793451759,-59.4664095146255
"919","45",919,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",40,"60-100",60,100,80,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,13.1387147335423,NA,NA,NA,NA,NA,"natural fallow",10.8529258098223,NA,NA,NA,NA,NA,NA,NA,1,1,2.28578892372,21.0614995787705,2.28578892372,21.0614995787705,2.28578892372,21.0614995787705
"920","45",920,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"100-150",100,150,125,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,1.78596307906652,NA,NA,NA,NA,NA,"natural fallow",10.7767328456983,NA,NA,NA,NA,NA,NA,NA,1,1,-8.99076976663178,-83.4276018099547,-8.99076976663178,-83.4276018099547,-8.99076976663178,-83.4276018099547
"921","45",921,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephosia candida 2972","fallow",NA,NA,"fallow","Tephrosia candida 2972","shrubland","synchronic",2,6.20515499825844,NA,NA,NA,NA,NA,"natural fallow",11.7672413793103,NA,NA,NA,NA,NA,NA,NA,1,1,-5.56208638105186,-47.2675472675471,-5.56208638105186,-47.2675472675471,-5.56208638105186,-47.2675472675471
"922","43",922,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,6.89089167537443,NA,NA,NA,NA,NA,"natural fallow",4.37652385928248,NA,NA,NA,NA,NA,NA,NA,1,1,2.51436781609195,57.4512534818941,2.51436781609195,57.4512534818941,2.51436781609195,57.4512534818941
"923","43",923,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,8.03378613723441,NA,NA,NA,NA,NA,"natural fallow",4.22413793103448,NA,NA,NA,NA,NA,NA,NA,1,1,3.80964820619993,90.1875901875902,3.80964820619993,90.1875901875902,3.80964820619993,90.1875901875902
"924","43",924,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,13.2911006617903,NA,NA,NA,NA,NA,"natural fallow",5.13845350052246,NA,NA,NA,NA,NA,NA,NA,1,1,8.15264716126784,158.659549228944,8.15264716126784,158.659549228944,8.15264716126784,158.659549228944
"925","43",925,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,5.29083942877046,NA,NA,NA,NA,NA,"natural fallow",5.59561128526645,NA,NA,NA,NA,NA,NA,NA,1,1,-0.30477185649599,-5.44662309368185,-0.30477185649599,-5.44662309368185,-0.30477185649599,-5.44662309368185
"926","43",926,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,4.22413793103448,NA,NA,NA,NA,NA,"natural fallow",3.1574364332985,NA,NA,NA,NA,NA,NA,NA,1,1,1.06670149773598,33.7837837837838,1.06670149773598,33.7837837837838,1.06670149773598,33.7837837837838
"927","43",927,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,5.13845350052246,NA,NA,NA,NA,NA,"natural fallow",9.10048763497039,NA,NA,NA,NA,NA,NA,NA,1,1,-3.96203413444793,-43.536503683858,-3.96203413444793,-43.536503683858,-3.96203413444793,-43.536503683858
"928","43",928,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",20,"40-60",40,60,50,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,5.74799721351445,NA,NA,NA,NA,NA,"natural fallow",9.48145245559039,NA,NA,NA,NA,NA,NA,NA,1,1,-3.73345524207594,-39.3764063002251,-3.73345524207594,-39.3764063002251,-3.73345524207594,-39.3764063002251
"929","43",929,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",40,"60-100",60,100,80,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,10.5481539533263,NA,NA,NA,NA,NA,"natural fallow",10.8529258098223,NA,NA,NA,NA,NA,NA,NA,1,1,-0.304771856496,-2.80819994383607,-0.304771856496,-2.80819994383607,-0.304771856496,-2.80819994383607
"930","43",930,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"100-150",100,150,125,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,15.1197318007662,NA,NA,NA,NA,NA,"natural fallow",10.7767328456983,NA,NA,NA,NA,NA,NA,NA,1,1,4.3429989550679,40.2997737556562,4.3429989550679,40.2997737556562,4.3429989550679,40.2997737556562
"931","43",931,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephosia candida 2970","fallow",NA,NA,"fallow","Tephrosia candida 2970","shrubland","synchronic",2,5.90038314176245,NA,NA,NA,NA,NA,"natural fallow",11.7672413793103,NA,NA,NA,NA,NA,NA,NA,1,1,-5.86685823754785,-49.8575498575497,-5.86685823754785,-49.8575498575497,-5.86685823754785,-49.8575498575497
"932","42",932,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,5.29083942877046,NA,NA,NA,NA,NA,"natural fallow",4.37652385928248,NA,NA,NA,NA,NA,NA,NA,1,1,0.914315569487981,20.8913649025069,0.914315569487981,20.8913649025069,0.914315569487981,20.8913649025069
"933","42",933,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,4.98606757227447,NA,NA,NA,NA,NA,"natural fallow",4.22413793103448,NA,NA,NA,NA,NA,NA,NA,1,1,0.761929641239989,18.0375180375181,0.761929641239989,18.0375180375181,0.761929641239989,18.0375180375181
"934","42",934,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,4.37652385928248,NA,NA,NA,NA,NA,"natural fallow",5.13845350052246,NA,NA,NA,NA,NA,NA,NA,1,1,-0.761929641239981,-14.8279952550414,-0.761929641239981,-14.8279952550414,-0.761929641239981,-14.8279952550414
"935","42",935,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,2.09073493556252,NA,NA,NA,NA,NA,"natural fallow",5.59561128526645,NA,NA,NA,NA,NA,NA,NA,1,1,-3.50487634970393,-62.636165577342,-3.50487634970393,-62.636165577342,-3.50487634970393,-62.636165577342
"936","42",936,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,2.54789272030651,NA,NA,NA,NA,NA,"natural fallow",3.1574364332985,NA,NA,NA,NA,NA,NA,NA,1,1,-0.60954371299199,-19.3050193050193,-0.60954371299199,-19.3050193050193,-0.60954371299199,-19.3050193050193
"937","42",937,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,7.65282131661442,NA,NA,NA,NA,NA,"natural fallow",9.10048763497039,NA,NA,NA,NA,NA,NA,NA,1,1,-1.44766631835597,-15.9075686537173,-1.44766631835597,-15.9075686537173,-1.44766631835597,-15.9075686537173
"938","42",938,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",20,"40-60",40,60,50,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,22.2818704284221,NA,NA,NA,NA,NA,"natural fallow",9.48145245559039,NA,NA,NA,NA,NA,NA,NA,1,1,12.8004179728317,135.004821600771,12.8004179728317,135.004821600771,12.8004179728317,135.004821600771
"939","42",939,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",40,"60-100",60,100,80,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,13.9768373389063,NA,NA,NA,NA,NA,"natural fallow",10.8529258098223,NA,NA,NA,NA,NA,NA,NA,1,1,3.123911529084,28.7840494243197,3.123911529084,28.7840494243197,3.123911529084,28.7840494243197
"940","42",940,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"100-150",100,150,125,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,15.8816614420062,NA,NA,NA,NA,NA,"natural fallow",10.7767328456983,NA,NA,NA,NA,NA,NA,NA,1,1,5.1049285963079,47.3699095022627,5.1049285963079,47.3699095022627,5.1049285963079,47.3699095022627
"941","42",941,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephosia candida","fallow",NA,NA,"fallow","Tephrosia candida","shrubland","synchronic",2,19.0817659352142,NA,NA,NA,NA,NA,"natural fallow",11.7672413793103,NA,NA,NA,NA,NA,NA,NA,1,1,7.3145245559039,62.1600621600627,7.3145245559039,62.1600621600627,7.3145245559039,62.1600621600627
"942","41",942,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,9.48145245559039,NA,NA,NA,NA,NA,"natural fallow",4.37652385928248,NA,NA,NA,NA,NA,NA,NA,1,1,5.10492859630791,116.643454038997,5.10492859630791,116.643454038997,5.10492859630791,116.643454038997
"943","41",943,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,6.89089167537443,NA,NA,NA,NA,NA,"natural fallow",4.22413793103448,NA,NA,NA,NA,NA,NA,NA,1,1,2.66675374433995,63.1313131313131,2.66675374433995,63.1313131313131,2.66675374433995,63.1313131313131
"944","41",944,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,8.10997910135841,NA,NA,NA,NA,NA,"natural fallow",5.13845350052246,NA,NA,NA,NA,NA,NA,NA,1,1,2.97152560083595,57.8291814946621,2.97152560083595,57.8291814946621,2.97152560083595,57.8291814946621
"945","41",945,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,5.21464646464646,NA,NA,NA,NA,NA,"natural fallow",5.59561128526645,NA,NA,NA,NA,NA,NA,NA,1,1,-0.38096482061999,-6.80827886710236,-0.38096482061999,-6.80827886710236,-0.38096482061999,-6.80827886710236
"946","41",946,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,4.07175200278648,NA,NA,NA,NA,NA,"natural fallow",3.1574364332985,NA,NA,NA,NA,NA,NA,NA,1,1,0.914315569487981,28.9575289575289,0.914315569487981,28.9575289575289,0.914315569487981,28.9575289575289
"947","41",947,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,8.9481017067224,NA,NA,NA,NA,NA,"natural fallow",9.10048763497039,NA,NA,NA,NA,NA,NA,NA,1,1,-0.152385928247991,-1.67448091091755,-0.152385928247991,-1.67448091091755,-0.152385928247991,-1.67448091091755
"948","41",948,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",20,"40-60",40,60,50,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,19.5389237199582,NA,NA,NA,NA,NA,"natural fallow",9.48145245559039,NA,NA,NA,NA,NA,NA,NA,1,1,10.0574712643678,106.075216972035,10.0574712643678,106.075216972035,10.0574712643678,106.075216972035
"949","41",949,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",40,"60-100",60,100,80,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,14.5101880877742,NA,NA,NA,NA,NA,"natural fallow",10.8529258098223,NA,NA,NA,NA,NA,NA,NA,1,1,3.6572622779519,33.6983993260319,3.6572622779519,33.6983993260319,3.6572622779519,33.6983993260319
"950","41",950,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"100-150",100,150,125,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,11.8434343434343,NA,NA,NA,NA,NA,"natural fallow",10.7767328456983,NA,NA,NA,NA,NA,NA,NA,1,1,1.066701497736,9.89819004524911,1.066701497736,9.89819004524911,1.066701497736,9.89819004524911
"951","41",951,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",50,"150-200",150,200,175,"Non-coppicing improved fallow: Sesbania sesban","fallow",NA,NA,"fallow","Sesbania sesban","shrubland","synchronic",2,8.4909439219784,NA,NA,NA,NA,NA,"natural fallow",11.7672413793103,NA,NA,NA,NA,NA,NA,NA,1,1,-3.2762974573319,-27.8425278425276,-3.2762974573319,-27.8425278425276,-3.2762974573319,-27.8425278425276
"952","46",952,1096,"kaonga","2009","Kalichero","Zambia","Africa",13.48,-32.45,1001,900,21,"Cwa","Typic kandustalf","Acrisol",640,140,220,"loamy sandy","5",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephrosia vogelli Chambesi","fallow",NA,NA,"fallow","Tephrosia vogelli Chambesi","shrubland","synchronic",2,8.03378613723441,NA,NA,NA,NA,NA,"natural fallow",4.37652385928248,NA,NA,NA,NA,NA,NA,NA,1,1,3.65726227795193,83.5654596100278,3.65726227795193,83.5654596100278,3.65726227795193,83.5654596100278
